round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.379072436502722,3.0423163596369975,"{'J': 0.6333822809593734, 'F': 0.3666177190406265}","{'J': 0.30073349633251834, 'F': 0.6992665036674817}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
2,F,F,3.004873995361855,5.182497173899266,"{'J': 0.38111545988258316, 'F': 0.6188845401174168}","{'J': 0.278239608801956, 'F': 0.721760391198044}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
3,F,F,4.688093173444047,7.67540324043547,"{'J': 0.5, 'F': 0.5}","{'J': 0.33806262230919765, 'F': 0.6619373776908023}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,F,F,6.351820627678707,10.164871390100313,"{'J': 0.49619445126442424, 'F': 0.5038055487355757}","{'J': 0.33104631217838765, 'F': 0.6689536878216124}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,F,8.183009380473198,12.902640463405904,"{'J': 0.6038753985773854, 'F': 0.3961246014226147}","{'J': 0.42255933447516514, 'F': 0.5774406655248349}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,9.801836941290077,15.626665576529213,"{'J': 0.5661116552399609, 'F': 0.4338883447600392}","{'J': 0.3450721447786745, 'F': 0.6549278552213255}",5.2,6.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
7,J,F,11.50782921723137,18.390412323572136,"{'J': 0.5927014450159197, 'F': 0.40729855498408035}","{'J': 0.3811505507955936, 'F': 0.6188494492044063}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,13.218174160367154,21.250517854175172,"{'J': 0.6260401370533529, 'F': 0.37395986294664707}","{'J': 0.3960880195599022, 'F': 0.6039119804400978}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
9,J,F,14.946230224038137,24.144369911785038,"{'J': 0.6405484818805093, 'F': 0.3594515181194907}","{'J': 0.40738928309273303, 'F': 0.592610716907267}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
10,J,F,16.59556945474025,26.92327563218801,"{'J': 0.5889269965703087, 'F': 0.41107300342969133}","{'J': 0.363013698630137, 'F': 0.636986301369863}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
