round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7526361311310181,3.4413667774254737,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.12419817948561306, 'F': 0.8758018205143869}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,F,F,2.2406075120667834,5.302269412852671,"{'J': 0.28152492668621704, 'F': 0.718475073313783}","{'J': 0.20693867578793063, 'F': 0.7930613242120694}",5.2,5.6,4.0,5.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
3,F,F,3.8687051703792656,7.806242875602716,"{'J': 0.4959667562943046, 'F': 0.5040332437056955}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0
4,F,F,5.4588146832054365,10.191751311581113,"{'J': 0.4532550171316691, 'F': 0.5467449828683308}","{'J': 0.2941752325012237, 'F': 0.7058247674987763}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,F,F,7.085776312255522,12.671805094138898,"{'J': 0.4881447078953801, 'F': 0.5118552921046199}","{'J': 0.31752627719384013, 'F': 0.6824737228061598}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
6,J,F,8.771199813166854,15.187542662735781,"{'J': 0.5077111383108935, 'F': 0.49228886168910646}","{'J': 0.3416483247737833, 'F': 0.6583516752262166}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,F,F,10.323358269892191,17.514254847926445,"{'J': 0.4300391389432485, 'F': 0.5699608610567515}","{'J': 0.2751283932501834, 'F': 0.7248716067498165}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
8,F,F,12.011480353856061,19.908197309305766,"{'J': 0.46878824969400246, 'F': 0.5312117503059975}","{'J': 0.32762417421091267, 'F': 0.6723758257890874}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
9,F,F,13.68455603444438,22.345117709080064,"{'J': 0.4805575935436537, 'F': 0.5194424064563463}","{'J': 0.32778864970645794, 'F': 0.6722113502935421}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
10,F,F,15.343081987696824,24.678424623222497,"{'J': 0.4455882352941177, 'F': 0.5544117647058824}","{'J': 0.3106320431161195, 'F': 0.6893679568838804}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
