round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.373636466373794,2.9539691736611013,"{'J': 0.6039119804400978, 'F': 0.3960880195599022}","{'J': 0.2878454389826363, 'F': 0.7121545610173636}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
2,F,F,2.943478996497332,5.286142289543099,"{'J': 0.43395303326810175, 'F': 0.5660469667318982}","{'J': 0.28148691611640986, 'F': 0.7185130838835901}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,F,4.530031878974869,7.905618090463529,"{'J': 0.5273485405935737, 'F': 0.4726514594064263}","{'J': 0.3207639569049951, 'F': 0.6792360430950048}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,6.10430727181793,10.6144079013125,"{'J': 0.5545186640471512, 'F': 0.4454813359528487}","{'J': 0.3276157804459691, 'F': 0.6723842195540308}",5.6,5.8,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,4.0
5,J,F,7.7206412267274365,13.45364566762473,"{'J': 0.6038753985773854, 'F': 0.3961246014226147}","{'J': 0.35929463629684055, 'F': 0.6407053637031594}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
6,J,F,9.289663927081977,16.39294865003988,"{'J': 0.6297476108796863, 'F': 0.37025238912031366}","{'J': 0.3556915544675643, 'F': 0.6443084455324357}",6.0,5.8,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,4.0
7,J,F,10.993361623448823,19.40075684953177,"{'J': 0.6758147512864494, 'F': 0.3241852487135506}","{'J': 0.4149926506614405, 'F': 0.5850073493385596}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,12.651259040132302,22.370890674742405,"{'J': 0.6549019607843137, 'F': 0.34509803921568627}","{'J': 0.3924546790788829, 'F': 0.6075453209211171}",6.0,5.8,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,4.0
9,J,F,14.255823079878473,25.215964143829748,"{'J': 0.6039676708302718, 'F': 0.39603232916972814}","{'J': 0.3558657849620377, 'F': 0.6441342150379623}",6.0,5.8,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,4.0
10,J,F,15.914989291787535,27.967800203278134,"{'J': 0.5814352192015675, 'F': 0.4185647807984325}","{'J': 0.3629012496937025, 'F': 0.6370987503062975}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
