round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.1762613800599564,2.8886453891275314,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.212128622080939, 'F': 0.787871377919061}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,5.0,5.0,8.0,4.0
2,F,F,2.7421365712193877,4.8648152908229445,"{'J': 0.32420537897310514, 'F': 0.6757946210268949}","{'J': 0.2421464368659088, 'F': 0.7578535631340911}",5.2,3.8,4.0,6.0,5.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
3,F,F,4.388714422054413,7.202889397291296,"{'J': 0.44555908979691705, 'F': 0.554440910203083}","{'J': 0.30725983867025175, 'F': 0.6927401613297482}",3.8,3.4,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,F,F,6.032130419260142,9.664115527559861,"{'J': 0.4843444227005871, 'F': 0.5156555772994129}","{'J': 0.32078239608801956, 'F': 0.6792176039119805}",3.8,3.4,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
5,J,F,7.6198755759355326,12.39015440812867,"{'J': 0.562133072407045, 'F': 0.437866927592955}","{'J': 0.3344743276283619, 'F': 0.6655256723716382}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
6,F,F,9.108868110684421,14.928672438344678,"{'J': 0.4881447078953801, 'F': 0.5118552921046199}","{'J': 0.278239608801956, 'F': 0.721760391198044}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
7,J,F,10.579792632163674,17.574557267686448,"{'J': 0.519588638589618, 'F': 0.480411361410382}","{'J': 0.28459657701711494, 'F': 0.7154034229828851}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,5.0,8.0,4.0
8,J,F,12.174529927557431,20.226847470031913,"{'J': 0.5391389432485323, 'F': 0.4608610567514677}","{'J': 0.3276283618581907, 'F': 0.6723716381418093}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
9,J,F,13.663988449061016,22.901048835687142,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.29423264907135877, 'F': 0.7057673509286413}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
10,J,F,15.208866381694007,25.52640429299284,"{'J': 0.5233553436047933, 'F': 0.47664465639520665}","{'J': 0.30725983867025175, 'F': 0.6927401613297482}",5.2,3.4,4.0,5.0,6.0,8.0,3.0,2.0,3.0,2.0,8.0,2.0
