round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6586876509566176,3.523091543753896,"{'J': 0.6723674566332764, 'F': 0.32763254336672365}","{'J': 0.09948667807382058, 'F': 0.9005133219261794}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
2,F,F,2.1447165157871004,5.362584477363734,"{'J': 0.27499388902468835, 'F': 0.7250061109753116}","{'J': 0.20430107526881722, 'F': 0.7956989247311828}",2.4,5.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,8.0,4.0
3,F,F,3.764799555740839,7.833315280700509,"{'J': 0.48423368369591785, 'F': 0.5157663163040821}","{'J': 0.3141041310193107, 'F': 0.6858958689806893}",3.4,3.8,2.0,3.0,2.0,8.0,2.0,2.0,4.0,3.0,8.0,2.0
4,F,F,5.352660544482886,10.367089142668203,"{'J': 0.5, 'F': 0.5}","{'J': 0.3108174253548703, 'F': 0.6891825746451297}",3.4,3.8,2.0,3.0,2.0,8.0,2.0,2.0,4.0,3.0,8.0,2.0
5,J,F,6.948316701865751,13.018158249581285,"{'J': 0.5388753056234719, 'F': 0.46112469437652814}","{'J': 0.3277927157174285, 'F': 0.6722072842825715}",3.2,3.8,2.0,3.0,2.0,8.0,1.0,2.0,4.0,3.0,8.0,2.0
6,J,F,8.392137964168441,15.688198297619792,"{'J': 0.5234833659491194, 'F': 0.4765166340508806}","{'J': 0.278239608801956, 'F': 0.721760391198044}",3.2,3.4,2.0,3.0,2.0,8.0,1.0,2.0,3.0,2.0,8.0,2.0
7,J,F,9.837805460171136,18.40595493171052,"{'J': 0.5388753056234719, 'F': 0.46112469437652814}","{'J': 0.2844574780058651, 'F': 0.7155425219941349}",3.8,3.4,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
8,F,F,11.273182891578678,20.99258705388069,"{'J': 0.49608610567514677, 'F': 0.5039138943248532}","{'J': 0.26583516752262165, 'F': 0.7341648324773783}",3.2,3.8,2.0,3.0,2.0,8.0,1.0,2.0,4.0,3.0,8.0,2.0
9,J,F,12.79149862878511,23.665959030580712,"{'J': 0.534997552618698, 'F': 0.46500244738130203}","{'J': 0.30398630471998045, 'F': 0.6960136952800196}",3.8,3.8,2.0,4.0,3.0,8.0,2.0,2.0,4.0,3.0,8.0,2.0
10,J,F,14.297448877074874,26.429164716681797,"{'J': 0.562133072407045, 'F': 0.437866927592955}","{'J': 0.3106819848447812, 'F': 0.6893180151552187}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
