round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.321810372779161,2.373046938671485,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.00555589474326882, 'F': 0.9944441052567312}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
2,F,F,1.2572753451217051,4.085265552744712,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.1943828529194383, 'F': 0.8056171470805618}",4.6,4.0,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,6.0,2.0
3,F,F,2.2940635984780826,5.764281638624549,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.2508641975308642, 'F': 0.7491358024691358}",4.6,4.0,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,6.0,2.0
4,F,F,3.4358252860066414,7.344316545776021,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.2878527607361963, 'F': 0.7121472392638036}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
5,J,F,4.788035094217037,8.999916575720652,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.4533398821218075, 'F': 0.5466601178781926}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
6,F,F,6.0061453692149485,10.536231582370242,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.3241785188818048, 'F': 0.6758214811181952}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
7,F,F,7.397610484241218,12.07858262299937,"{'J': 0.4920557320948423, 'F': 0.5079442679051577}","{'J': 0.44176042356055595, 'F': 0.5582395764394441}",4.6,4.0,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,6.0,2.0
8,F,F,8.60746336103873,13.551086570531245,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.2974032337089662, 'F': 0.7025967662910338}",4.4,4.0,4.0,3.0,5.0,8.0,2.0,4.0,3.0,5.0,6.0,2.0
9,F,F,9.741707396200137,15.089240566629096,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.2688806888068881, 'F': 0.7311193111931119}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
10,F,F,11.051968378531146,16.579271365786173,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.37018425460636517, 'F': 0.6298157453936348}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
