round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0100780973851637,2.1568913775690546,"{'J': 0.7746202841744243, 'F': 0.2253797158255757}","{'J': 0.392349190779794, 'F': 0.607650809220206}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
2,J,F,2.2370884968952556,4.121212903217827,"{'J': 0.7185511502692119, 'F': 0.28144884973078804}","{'J': 0.4727807748896518, 'F': 0.5272192251103482}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
3,J,F,3.4590394425622435,6.0136679621167515,"{'J': 0.6689536878216124, 'F': 0.33104631217838765}","{'J': 0.4454523167443001, 'F': 0.5545476832556999}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
4,J,F,4.712066695136073,7.809722333869532,"{'J': 0.615045332026464, 'F': 0.3849546679735359}","{'J': 0.4340362923001471, 'F': 0.5659637076998528}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
5,J,F,5.923311310542854,9.64311545599715,"{'J': 0.6260102865540044, 'F': 0.3739897134459956}","{'J': 0.41862745098039217, 'F': 0.5813725490196079}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
6,J,F,7.1643209673419666,11.417166782575523,"{'J': 0.5963707699852869, 'F': 0.40362923001471307}","{'J': 0.41869021339220014, 'F': 0.5813097866077999}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
7,J,F,8.424142795231486,13.176308036154643,"{'J': 0.5927014450159197, 'F': 0.40729855498408035}","{'J': 0.42626163645271925, 'F': 0.5737383635472807}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
8,J,F,9.71202529217151,14.971656873363944,"{'J': 0.6261933904528764, 'F': 0.37380660954712364}","{'J': 0.45703794369645045, 'F': 0.5429620563035495}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
9,J,F,10.98802944676795,16.756165830886715,"{'J': 0.6150073565473271, 'F': 0.38499264345267287}","{'J': 0.44550575557188343, 'F': 0.5544942444281166}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
10,J,F,12.259434958922164,18.503898657631694,"{'J': 0.588957055214724, 'F': 0.4110429447852761}","{'J': 0.4301812836844684, 'F': 0.5698187163155316}",5.6,5.8,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,4.0
