round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6104681613314269,2.037965527944854,"{'J': 0.562133072407045, 'F': 0.437866927592955}","{'J': 0.08630061686923594, 'F': 0.913699383130764}",6.0,5.0,6.0,5.0,7.0,8.0,4.0,5.0,5.0,5.0,5.0,5.0
2,F,F,1.6890547607828563,3.5816994141118648,"{'J': 0.3886847905951506, 'F': 0.6113152094048494}","{'J': 0.23363569502329, 'F': 0.7663643049767099}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,3.0
3,F,F,2.8009766257192528,5.26987337900437,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.30400589825509955, 'F': 0.6959941017449005}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
4,J,F,4.0957106130492695,6.913562103814435,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.4110522331566995, 'F': 0.5889477668433005}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
5,F,F,5.309528446445512,8.378500694447691,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.2975247524752475, 'F': 0.7024752475247524}",5.6,4.6,6.0,4.0,7.0,8.0,3.0,4.0,3.0,6.0,8.0,2.0
6,F,F,6.492217853029373,9.847961851961621,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.2782799902272172, 'F': 0.7217200097727828}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
7,F,F,7.654180861409423,11.349824922551655,"{'J': 0.3885630498533724, 'F': 0.6114369501466276}","{'J': 0.2752630291167115, 'F': 0.7247369708832885}",5.6,4.6,6.0,4.0,7.0,8.0,3.0,4.0,3.0,6.0,8.0,2.0
8,F,F,8.82672025778942,12.89719802915032,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.29748396645288605, 'F': 0.702516033547114}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
9,F,F,9.972102926986132,14.469667984874546,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.28774509803921566, 'F': 0.7122549019607843}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
10,F,F,11.084145055223171,16.099266876735484,"{'J': 0.4570799706529714, 'F': 0.5429200293470287}","{'J': 0.28456104944500504, 'F': 0.715438950554995}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
