round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.4233978048291074,1.9542335498615109,"{'J': 0.7772883015173764, 'F': 0.2227116984826236}","{'J': 0.6003430531732419, 'F': 0.3996569468267582}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
2,J,J,2.842482405243752,3.8595660655599326,"{'J': 0.7432498772704959, 'F': 0.25675012272950415}","{'J': 0.5811672388425699, 'F': 0.4188327611574301}",7.6,6.4,8.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,8.0,5.0
3,J,J,4.289713344310296,5.821791303991263,"{'J': 0.7905604719764012, 'F': 0.20943952802359883}","{'J': 0.6188957055214724, 'F': 0.3811042944785276}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
4,J,J,5.749009546949894,7.737350027269476,"{'J': 0.7634712163986743, 'F': 0.23652878360132565}","{'J': 0.6113837095191365, 'F': 0.3886162904808636}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
5,J,J,7.281234569805336,9.616416680969202,"{'J': 0.7634527767516316, 'F': 0.23654722324836844}","{'J': 0.6478388998035364, 'F': 0.35216110019646363}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
6,J,J,8.824823575538632,11.472713724798751,"{'J': 0.7520610311307986, 'F': 0.24793896886920141}","{'J': 0.6478250184320472, 'F': 0.3521749815679528}",7.0,6.8,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,5.0
7,J,J,10.366760656259132,13.342704594032597,"{'J': 0.760639606396064, 'F': 0.23936039360393604}","{'J': 0.6512883435582822, 'F': 0.3487116564417178}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
8,J,J,11.890594990446564,15.238552625068342,"{'J': 0.7718434654196407, 'F': 0.22815653458035934}","{'J': 0.6478388998035364, 'F': 0.35216110019646363}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
9,J,J,13.484277976996356,17.178459379241485,"{'J': 0.8244988316320255, 'F': 0.17550116836797441}","{'J': 0.7090909090909091, 'F': 0.2909090909090909}",7.0,6.8,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,5.0
10,J,J,15.091729112835507,19.09040076538029,"{'J': 0.810444636038921, 'F': 0.18955536396107894}","{'J': 0.7089478859390363, 'F': 0.2910521140609636}",7.0,6.8,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,5.0
