round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8129106570512821,0.963968540140415,"{'J': 0.6334554334554334, 'F': 0.3665445665445665}","{'J': 0.291015625, 'F': 0.708984375}",5.4,5.2,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,2.0
2,J,J,2.086605711996337,1.744150164072039,"{'J': 0.7155067155067155, 'F': 0.2844932844932845}","{'J': 0.53125, 'F': 0.46875}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
3,J,F,3.026304114258842,2.6985005809865585,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",5.4,5.4,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
4,J,F,4.044662864383239,3.583981949577004,"{'J': 0.6477772349780166, 'F': 0.3522227650219834}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.4,5.6,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
5,J,F,5.008710816683079,4.511267713594728,"{'J': 0.626099706744868, 'F': 0.37390029325513197}","{'J': 0.39228138739618956, 'F': 0.6077186126038104}",5.4,5.2,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,2.0
6,J,F,5.903460681160668,5.493628390076261,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.35223661696406744, 'F': 0.6477633830359325}",5.4,5.2,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,2.0
7,J,F,6.822376623702391,6.495044918035385,"{'J': 0.5812759716450746, 'F': 0.41872402835492545}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",5.2,5.2,4.0,6.0,6.0,8.0,2.0,4.0,6.0,6.0,8.0,2.0
8,J,F,7.728463315996633,7.451962499870193,"{'J': 0.6187683284457478, 'F': 0.3812316715542522}","{'J': 0.35581622678396874, 'F': 0.6441837732160313}",5.2,5.2,4.0,6.0,6.0,8.0,2.0,4.0,6.0,6.0,8.0,2.0
9,J,F,8.655684743324457,8.401358973213926,"{'J': 0.6187683284457478, 'F': 0.3812316715542522}","{'J': 0.37014414854629857, 'F': 0.6298558514537015}",5.4,5.2,4.0,6.0,6.0,8.0,3.0,4.0,6.0,6.0,8.0,2.0
10,J,F,9.56727535791773,9.37191195734116,"{'J': 0.6075268817204301, 'F': 0.3924731182795699}","{'J': 0.3629919335125886, 'F': 0.6370080664874114}",5.2,5.2,4.0,6.0,6.0,8.0,2.0,4.0,6.0,6.0,8.0,2.0
