round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7800656709525511,0.8047575195388535,"{'J': 0.7217200097727828, 'F': 0.2782799902272172}","{'J': 0.26593406593406593, 'F': 0.734065934065934}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,F,1.8320568038350649,1.7407346921897184,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
3,J,F,2.994525854898333,2.5672681557312917,"{'J': 0.6757879306132422, 'F': 0.3242120693867579}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",4.8,5.6,4.0,6.0,4.0,8.0,2.0,5.0,6.0,5.0,8.0,4.0
4,J,F,4.047734072113174,3.384495308901319,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",5.0,6.4,4.0,6.0,4.0,8.0,3.0,6.0,7.0,6.0,8.0,5.0
5,J,F,5.0940177141683565,4.227387515123655,"{'J': 0.6790606653620352, 'F': 0.32093933463796476}","{'J': 0.42263505255438766, 'F': 0.5773649474456123}",4.8,6.4,4.0,6.0,4.0,8.0,2.0,6.0,7.0,6.0,8.0,5.0
6,J,F,6.118307699756552,5.077996372050045,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.41104594330400784, 'F': 0.5889540566959922}",5.2,6.2,4.0,6.0,5.0,8.0,3.0,6.0,7.0,6.0,8.0,4.0
7,J,F,7.096624897362305,5.955312714567448,"{'J': 0.6619373776908023, 'F': 0.33806262230919765}","{'J': 0.3885630498533724, 'F': 0.6114369501466276}",6.2,4.8,6.0,7.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,2.0
8,J,F,8.156263483845787,6.783887108210335,"{'J': 0.6893346379647749, 'F': 0.31066536203522505}","{'J': 0.426197458455523, 'F': 0.5738025415444771}",4.8,6.2,4.0,6.0,4.0,8.0,2.0,6.0,7.0,6.0,8.0,4.0
9,J,F,9.157289696600259,7.647633405732349,"{'J': 0.6687866927592955, 'F': 0.3312133072407045}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",6.2,6.2,6.0,7.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,4.0
10,J,F,10.136013044919,8.538721030939385,"{'J': 0.6513447432762837, 'F': 0.3486552567237164}","{'J': 0.3924731182795699, 'F': 0.6075268817204301}",5.2,6.2,4.0,6.0,6.0,8.0,2.0,6.0,7.0,6.0,8.0,4.0
