round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7953577365544513,1.1189281176154076,"{'J': 0.5504766560743095, 'F': 0.44952334392569054}","{'J': 0.2877381533952125, 'F': 0.7122618466047875}",6.6,6.4,6.0,8.0,7.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
2,J,J,2.187412038581808,1.8148760749920563,"{'J': 0.8128969223253542, 'F': 0.18710307767464582}","{'J': 0.53515625, 'F': 0.46484375}",6.4,7.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,6.0
3,J,F,3.0585156040602843,2.801270309742638,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",6.4,7.0,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,4.0
4,J,F,4.075215009746254,3.596181733015319,"{'J': 0.7186126038104543, 'F': 0.28138739618954567}","{'J': 0.39228138739618956, 'F': 0.6077186126038104}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
5,J,F,5.049212580395727,4.436628998957589,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",6.4,8.0,6.0,8.0,6.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0
6,J,F,6.028552358975596,5.262231971182143,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",6.4,7.0,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,4.0
7,J,F,7.0025499296250695,6.102679237124413,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",6.4,7.0,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,4.0
8,J,F,8.014983127503207,6.924543170404457,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.3960420229660396, 'F': 0.6039579770339604}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
9,J,F,9.03808444674522,7.736310711336628,"{'J': 0.7059110893991206, 'F': 0.2940889106008793}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",6.6,6.4,6.0,8.0,7.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
10,J,F,10.004056150772616,8.58277771119884,"{'J': 0.6858817782120176, 'F': 0.31411822178798243}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",6.8,6.4,6.0,8.0,8.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
