round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6582780250061065,0.9457175325170981,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.1943359375, 'F': 0.8056640625}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,F,1.6545550603520762,1.874578837525989,"{'J': 0.6150464093795799, 'F': 0.3849535906204201}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
3,J,F,2.8312335492221115,2.6288251504334306,"{'J': 0.7462759462759463, 'F': 0.2537240537240537}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,J,F,3.765698291991691,3.479926825179463,"{'J': 0.6858817782120176, 'F': 0.31411822178798243}","{'J': 0.3557997557997558, 'F': 0.6442002442002442}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
5,J,F,4.704933496543983,4.335449575365627,"{'J': 0.6824621397166585, 'F': 0.31753786028334147}","{'J': 0.35939408746640605, 'F': 0.6406059125335939}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,F,5.583479411556814,5.285319378995947,"{'J': 0.6297020029311187, 'F': 0.3702979970688813}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,6.431065028366382,6.2752773131500605,"{'J': 0.6112875641338871, 'F': 0.38871243586611287}","{'J': 0.31752627719384013, 'F': 0.6824737228061598}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,7.327921708501458,7.1864713865564545,"{'J': 0.6513559736134864, 'F': 0.34864402638651354}","{'J': 0.34147532975085493, 'F': 0.6585246702491451}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,F,8.176239774551604,8.139719020480001,"{'J': 0.6334310850439883, 'F': 0.36656891495601174}","{'J': 0.3141041310193107, 'F': 0.6858958689806893}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
10,J,F,9.026861021706559,9.110235184539727,"{'J': 0.6225262643537748, 'F': 0.3774737356462253}","{'J': 0.31752627719384013, 'F': 0.6824737228061598}",5.6,5.0,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,2.0
