round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.9248579247479063,0.05608980363509314,"{'J': 0.7186126038104543, 'F': 0.28138739618954567}","{'J': 0.22813873961895456, 'F': 0.7718612603810454}",2.4,4.2,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,8.0,2.0
2,J,F,-1.684185154615319,-0.2669591922126698,"{'J': 0.5775714634742243, 'F': 0.4224285365257757}","{'J': 0.3594323464643993, 'F': 0.6405676535356006}",2.4,2.6,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0
3,J,F,-2.6145061221256,-0.7291492737948371,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.28144884973078804, 'F': 0.7185511502692119}",2.4,4.2,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,8.0,2.0
4,F,F,-3.5000247131236426,-1.229149273794837,"{'J': 0.5, 'F': 0.5}","{'J': 0.30724070450097846, 'F': 0.6927592954990215}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
5,J,F,-4.296355867607692,-1.5315176963576917,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.33806262230919765, 'F': 0.6619373776908023}",2.4,2.6,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0
6,J,F,-5.066440062619057,-1.7834751796088686,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.3486552567237164, 'F': 0.6513447432762837}",2.4,2.4,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0
7,J,F,-5.8207700130614395,-2.177417332932454,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.3665932990951333, 'F': 0.6334067009048667}",2.6,3.8,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,2.0
8,J,F,-6.579020547966301,-2.492018960786148,"{'J': 0.5812759716450746, 'F': 0.41872402835492545}","{'J': 0.3594515181194907, 'F': 0.6405484818805093}",2.4,3.6,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,2.0
9,J,F,-7.3077914810514635,-2.7236496157417434,"{'J': 0.6187683284457478, 'F': 0.3812316715542522}","{'J': 0.37019818938096405, 'F': 0.629801810619036}",2.4,4.2,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,8.0,2.0
10,J,F,-8.071791902142873,-3.028692017706549,"{'J': 0.5851869958445368, 'F': 0.41481300415546324}","{'J': 0.3557079862812347, 'F': 0.6442920137187653}",2.4,3.8,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,6.0,2.0
