round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.38751408817100175,0.21366167966294547,"{'J': 0.8932893289328933, 'F': 0.10671067106710672}","{'J': 0.5927014450159197, 'F': 0.40729855498408035}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
2,J,J,-0.8448832420947872,0.14482073892532743,"{'J': 0.7216494845360825, 'F': 0.27835051546391754}","{'J': 0.5273853779429988, 'F': 0.4726146220570012}",2.6,3.4,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,8.0,2.0
3,J,J,-1.3146440944652127,0.09178240752195055,"{'J': 0.7279448003942829, 'F': 0.2720551996057171}","{'J': 0.5195835399107586, 'F': 0.48041646008924144}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
4,J,F,-1.8633127469531883,-0.17929207540565473,"{'J': 0.6114117068371864, 'F': 0.38858829316281357}","{'J': 0.4726146220570012, 'F': 0.5273853779429988}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
5,J,F,-2.3763897755402654,-0.3390538164188737,"{'J': 0.6687913704339299, 'F': 0.3312086295660701}","{'J': 0.492133726647001, 'F': 0.507866273352999}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
6,J,J,-2.8514741464134294,-0.44037313594491145,"{'J': 0.7025036818851251, 'F': 0.2974963181148748}","{'J': 0.5156211562115621, 'F': 0.4843788437884379}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
7,J,J,-3.333113298826898,-0.5335394767827762,"{'J': 0.7057956777996071, 'F': 0.29420432220039294}","{'J': 0.5115592720118052, 'F': 0.48844072798819477}",3.2,3.6,2.0,4.0,2.0,6.0,2.0,2.0,4.0,2.0,8.0,2.0
8,J,J,-3.826427060853408,-0.7321997969927824,"{'J': 0.6512656672401081, 'F': 0.34873433275989185}","{'J': 0.5039389463318562, 'F': 0.4960610536681438}",2.6,3.6,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,2.0
9,J,F,-4.38094354466272,-0.9718683766162795,"{'J': 0.6262278978388998, 'F': 0.3737721021611002}","{'J': 0.4688039457459926, 'F': 0.5311960542540074}",2.6,2.6,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
10,J,F,-5.040965008045573,-1.2534415376151773,"{'J': 0.6002942618930849, 'F': 0.3997057381069152}","{'J': 0.411070110701107, 'F': 0.588929889298893}",3.2,3.6,2.0,4.0,2.0,6.0,2.0,2.0,4.0,2.0,8.0,2.0
