round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.8616328594739173,-0.3147877278863616,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.3040078201368524, 'F': 0.6959921798631477}",2.4,5.4,2.0,3.0,2.0,4.0,1.0,4.0,6.0,6.0,8.0,3.0
2,F,F,-1.8866085590000519,-1.0447714526649081,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.25978473581213307, 'F': 0.7402152641878669}",2.4,5.4,2.0,3.0,2.0,4.0,1.0,4.0,6.0,6.0,8.0,3.0
3,J,F,-2.524892094736367,-1.4110136244310452,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.42626559060895086, 'F': 0.5737344093910491}",2.4,5.2,2.0,3.0,2.0,4.0,1.0,4.0,5.0,6.0,8.0,3.0
4,F,F,-3.374636037074559,-1.9929799728450888,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.3310513447432763, 'F': 0.6689486552567238}",2.4,5.2,2.0,3.0,2.0,4.0,1.0,4.0,5.0,6.0,8.0,3.0
5,F,F,-4.212536697705829,-2.492979972845089,"{'J': 0.5, 'F': 0.5}","{'J': 0.33104966968436506, 'F': 0.6689503303156349}",3.2,4.6,2.0,4.0,3.0,5.0,2.0,2.0,4.0,6.0,8.0,3.0
6,F,F,-5.0946487611381865,-3.1487691605658172,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.32078239608801956, 'F': 0.6792176039119805}",2.6,5.2,2.0,3.0,2.0,4.0,2.0,4.0,5.0,6.0,8.0,3.0
7,F,F,-5.878594277276719,-3.7285067649317902,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.3628361858190709, 'F': 0.637163814180929}",2.6,3.2,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0
8,F,F,-6.782320097378129,-4.385461480649605,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.3106320431161195, 'F': 0.6893679568838804}",2.4,3.8,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,6.0,2.0
9,F,F,-7.607443136868317,-5.002037342572447,"{'J': 0.44952334392569054, 'F': 0.5504766560743095}","{'J': 0.3452497551420176, 'F': 0.6547502448579824}",2.4,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,1.0
10,F,F,-8.406667615528605,-5.528706442848408,"{'J': 0.4883834678405478, 'F': 0.5116165321594522}","{'J': 0.35210577864838394, 'F': 0.6478942213516161}",2.4,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,1.0
