round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.15475465754214848,0.12938229730150844,"{'J': 0.9643152004403266, 'F': 0.03568479955967342}","{'J': 0.8222467230184981, 'F': 0.1777532769815019}",6.8,6.8,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
2,J,J,-0.36182020024343475,0.22246822154994078,"{'J': 0.8903067484662577, 'F': 0.10969325153374233}","{'J': 0.7402310149913984, 'F': 0.2597689850086016}",6.8,6.8,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
3,J,J,-0.5664817834451792,0.3340928888124899,"{'J': 0.9072823283802038, 'F': 0.09271767161979615}","{'J': 0.749139203148057, 'F': 0.25086079685194296}",6.8,6.8,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
4,J,J,-0.7401387102743732,0.4608613550943482,"{'J': 0.9433373128845624, 'F': 0.0566626871154376}","{'J': 0.7931246163290362, 'F': 0.20687538367096378}",6.0,6.4,4.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
5,J,J,-0.8851671297489334,0.5787688596811305,"{'J': 0.9603718199608611, 'F': 0.03962818003913894}","{'J': 0.8289038579301898, 'F': 0.17109614206981016}",6.0,6.8,4.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
6,J,J,-1.0197803589528618,0.672347278267813,"{'J': 0.9408017640033075, 'F': 0.059198235996692494}","{'J': 0.8267059401080019, 'F': 0.17329405989199803}",6.8,6.4,6.0,8.0,6.0,8.0,6.0,5.0,8.0,6.0,8.0,5.0
7,J,J,-1.1590393867862483,0.7724411464950931,"{'J': 0.9442012794221175, 'F': 0.05579872057788252}","{'J': 0.8245248313917842, 'F': 0.17547516860821583}",6.8,6.8,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
8,J,J,-1.284342332102078,0.8698613587631724,"{'J': 0.9553262500382743, 'F': 0.04467374996172571}","{'J': 0.8439646712463199, 'F': 0.1560353287536801}",6.8,6.8,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0
9,J,J,-1.4140919858501177,0.9655044589035097,"{'J': 0.9481735299516613, 'F': 0.051826470048338735}","{'J': 0.8354771530074727, 'F': 0.16452284699252726}",6.0,6.4,4.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
10,J,J,-1.49477180178021,1.0320670670826972,"{'J': 0.9669226767846761, 'F': 0.03307732321532389}","{'J': 0.8933014647300361, 'F': 0.10669853526996384}",6.0,6.4,4.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
