round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.6963131701694604,0.09704313420284272,"{'J': 0.7634185108203937, 'F': 0.2365814891796063}","{'J': 0.3667403586342422, 'F': 0.6332596413657579}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,F,-1.2392220914055687,-0.2290033984543729,"{'J': 0.5849841036928344, 'F': 0.41501589630716557}","{'J': 0.4765529094033882, 'F': 0.5234470905966119}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,-1.9232423036216852,-0.6267842323204897,"{'J': 0.5466112062637631, 'F': 0.45338879373623686}","{'J': 0.40349151708876324, 'F': 0.5965084829112368}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,J,F,-2.628446217902722,-1.1008881669943906,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.39618021547502447, 'F': 0.6038197845249755}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
5,F,F,-3.3371276371827294,-1.609792936430887,"{'J': 0.4959667562943046, 'F': 0.5040332437056955}","{'J': 0.396078431372549, 'F': 0.6039215686274509}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,F,-3.9091767392059484,-1.9490215682874834,"{'J': 0.5773649474456123, 'F': 0.42263505255438766}","{'J': 0.4609547123623011, 'F': 0.5390452876376989}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-4.474137984648362,-2.29638157709591,"{'J': 0.5737344093910491, 'F': 0.42626559060895086}","{'J': 0.4649337910740559, 'F': 0.5350662089259441}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,-5.0812542263903415,-2.624620229297858,"{'J': 0.5811505507955936, 'F': 0.41884944920440637}","{'J': 0.44171175602557794, 'F': 0.558288243974422}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,F,-5.595193105928462,-2.90007997543647,"{'J': 0.6113964294448521, 'F': 0.38860357055514794}","{'J': 0.492156862745098, 'F': 0.5078431372549019}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
10,J,F,-6.173869651792123,-3.230401314532001,"{'J': 0.5813555174944948, 'F': 0.41864448250550523}","{'J': 0.45717791411042946, 'F': 0.5428220858895706}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,3.0
