round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.784781034781468,1.2760279621986086,"{'J': 0.384803322746152, 'F': 0.6151966772538481}","{'J': 0.5543876802737717, 'F': 0.4456123197262283}",2.0,1.6
2,J,J,3.280742119426616,2.737184971793943,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",1.8,3.6
3,F,F,5.133968798021334,4.205218418123571,"{'J': 0.2751710654936461, 'F': 0.7248289345063539}","{'J': 0.4035688095820093, 'F': 0.5964311904179908}",1.2,3.0
4,F,J,6.770146522784298,5.619721786379763,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",3.4,3.4
5,F,F,8.43632443089769,7.0424979349623635,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.49608993157380255, 'F': 0.5039100684261975}",3.0,1.8
6,F,J,9.979335183585862,8.503397250700388,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.5117302052785924, 'F': 0.48826979472140764}",1.6,1.0
7,F,J,11.650122205464047,9.871082918646927,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.5312805474095796, 'F': 0.4687194525904203}",2.0,1.0
8,F,J,13.351075051787038,11.235607717083282,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",1.8,1.0
9,F,J,15.048243810693776,12.619428029712024,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.5117302052785924, 'F': 0.48826979472140764}",1.8,2.8
10,F,F,16.81460734365263,13.997790362914982,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",1.6,1.8
