round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.6594541742979243,1.3675385378510376,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.53515625, 'F': 0.46484375}",4.6,4.6
2,F,J,3.3305430485133254,2.688770657519894,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",4.6,5.4
3,F,J,5.039813118720896,4.02554187241611,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.5390625, 'F': 0.4609375}",4.4,6.0
4,F,J,6.768262447170224,5.323954570828809,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",3.8,4.6
5,F,J,8.500479828313388,6.603109552132228,"{'J': 0.4188034188034188, 'F': 0.5811965811965812}","{'J': 0.56982421875, 'F': 0.43017578125}",5.0,5.6
6,F,J,10.24777778899679,7.886237128567084,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",4.6,5.8
7,F,J,11.987809577954362,9.161484905963299,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.56982421875, 'F': 0.43017578125}",5.2,4.8
8,F,J,13.709000984204362,10.440293499713299,"{'J': 0.42626953125, 'F': 0.57373046875}","{'J': 0.57373046875, 'F': 0.42626953125}",3.6,4.4
9,F,J,15.38763346283684,11.757753817173615,"{'J': 0.44175824175824174, 'F': 0.5582417582417583}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",2.8,5.8
10,F,J,17.070173145376522,13.079121338541135,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",3.2,4.8
