round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.097109538227618,1.633274514070951,"{'J': 0.05750213649127091, 'F': 0.9424978635087291}","{'J': 0.21211381121015996, 'F': 0.7878861887898401}",6.4,5.8
2,F,F,3.6770051092364704,3.3518716504415247,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.32763671875, 'F': 0.67236328125}",5.6,5.6
3,F,F,5.1453200213029096,5.078651694408306,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.359375, 'F': 0.640625}",5.6,6.2
4,F,F,6.6693737453566335,6.716991132747744,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",5.4,4.6
5,J,J,8.011564680261372,8.243161290295374,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.53515625, 'F': 0.46484375}",5.6,5.6
6,F,F,9.574061034257483,9.828058692193265,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",5.0,6.6
7,F,F,11.132651138719595,11.40904698143754,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.4264777723497802, 'F': 0.5735222276502199}",5.4,5.6
8,F,F,12.668061128035834,12.89720136177942,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.49609375, 'F': 0.50390625}",6.0,6.0
9,F,J,14.183932236094442,14.377547057750116,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.5078125, 'F': 0.4921875}",5.555555555555555,6.4
10,F,F,15.76897066420893,15.928457252583932,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.43771372740595993, 'F': 0.5622862725940401}",5.0,5.8
