round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.1063309704228794,1.603519921779516,"{'J': 0.7279393791249084, 'F': 0.27206062087509164}","{'J': 0.5622097286726961, 'F': 0.43779027132730386}",7.333333333333333,7.4
2,F,F,3.019950154576663,2.9782918501132816,"{'J': 0.2659965677862221, 'F': 0.7340034322137778}","{'J': 0.4456123197262283, 'F': 0.5543876802737717}",7.4,5.6
3,J,J,4.244498433530328,4.5751552625543574,"{'J': 0.6513466765505312, 'F': 0.34865332344946875}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",6.5,7.8
4,F,F,5.697879311648237,6.180169757545232,"{'J': 0.49607458292443574, 'F': 0.5039254170755643}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",6.2,6.2
5,J,J,6.793327500666759,7.823992205914056,"{'J': 0.721760391198044, 'F': 0.278239608801956}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",6.0,5.0
6,J,F,8.16866923453327,9.46802627303063,"{'J': 0.5350941550501345, 'F': 0.4649058449498655}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",6.2,7.8
7,J,F,9.602580790848931,11.006750924875242,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",6.0,5.8
8,F,F,11.129822422903658,12.545719896289851,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",6.4,7.0
9,J,F,12.579118469679273,14.100206981624252,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",6.6,4.4
10,J,F,14.028416427067361,15.6664204510123,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",6.0,5.6
