round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.764221264270116,1.7006732506488245,"{'J': 0.25696140693698094, 'F': 0.743038593063019}","{'J': 0.27814407814407816, 'F': 0.7218559218559218}",6.4,5.0
2,F,F,3.388487409084206,3.1385401782417794,"{'J': 0.437866927592955, 'F': 0.562133072407045}","{'J': 0.5, 'F': 0.5}",4.4,2.6
3,F,F,4.97424930439327,4.6073779805872475,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.4921875, 'F': 0.5078125}",4.2,4.6
4,F,F,6.563657966459709,6.0919705245540285,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.48046875, 'F': 0.51953125}",3.6,5.0
5,F,F,8.164520298572041,7.588414358497863,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.46875, 'F': 0.53125}",3.8,5.6
6,F,F,9.679935336441574,9.127581839563096,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.46875, 'F': 0.53125}",4.4,5.4
7,F,F,11.188360244866482,10.704871216852473,"{'J': 0.4686202686202686, 'F': 0.5313797313797314}","{'J': 0.4456654456654457, 'F': 0.5543345543345544}",4.4,4.6
8,F,F,12.74260502381128,12.236342577380075,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.4609375, 'F': 0.5390625}",4.2,3.4
9,F,F,14.30489129640532,13.775179900291652,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",4.0,5.0
10,F,F,15.867204239234539,15.267460928877043,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.484375, 'F': 0.515625}",4.6,2.2
