round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.7746321240604375,1.518689797344781,"{'J': 0.3106819848447812, 'F': 0.6893180151552187}","{'J': 0.39599609375, 'F': 0.60400390625}",4.0,5.0
2,F,J,3.403073244850617,2.9367036691841233,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",4.0,3.8
3,F,F,5.162384369873957,4.382890803301667,"{'J': 0.34506353861192574, 'F': 0.6549364613880743}","{'J': 0.449438202247191, 'F': 0.550561797752809}",5.2,4.0
4,F,F,6.884170111014536,5.795624306357751,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.4,5.0
5,F,J,8.520158495390017,7.209864546404442,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",4.4,2.0
6,F,F,10.15955050658755,8.66379491443205,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.2,3.6
7,F,F,11.806474770512303,10.102237544374436,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",4.4,2.2
8,F,F,13.441951940951604,11.540542915198742,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.495970695970696, 'F': 0.504029304029304}",5.6,4.6
9,F,F,15.077557891660131,12.990318064844478,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.48828125, 'F': 0.51171875}",4.6,5.0
10,F,F,16.739709360263213,14.4211470924477,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.0,5.0
