round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.1986987685314963,1.6915130638163434,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",3.2,1.8
2,F,F,3.0530487196556413,3.3699099357616022,"{'J': 0.20430107526881722, 'F': 0.7956989247311828}","{'J': 0.26295210166177907, 'F': 0.7370478983382209}",2.0,1.0
3,F,F,4.86364598319881,5.013475217989529,"{'J': 0.24508006356191175, 'F': 0.7549199364380883}","{'J': 0.3007573906669924, 'F': 0.6992426093330075}",1.4,1.0
4,F,F,6.657580432704123,6.609424456353629,"{'J': 0.27206062087509164, 'F': 0.7279393791249084}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",2.2,1.4
5,F,F,8.44024167020558,8.151655146835925,"{'J': 0.29748227817159617, 'F': 0.7025177218284038}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",1.6,1.4
6,F,F,10.163089226132621,9.712800982941774,"{'J': 0.33105301734668946, 'F': 0.6689469826533105}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",2.6,1.2
7,F,F,11.852039653551618,11.257187518133106,"{'J': 0.3592375366568915, 'F': 0.6407624633431085}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",1.0,1.8
8,F,F,13.543924542436049,12.805969060012336,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",1.2,2.8
9,F,F,15.185131489472809,14.368580832035123,"{'J': 0.3849914446345637, 'F': 0.6150085553654363}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",1.4,1.0
10,F,F,16.83756436126052,15.920020073796945,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",2.6,1.0
