round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3329731488224457,1.974415295318705,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.2393987535133814, 'F': 0.7606012464866186}",2.8,2.6
2,F,F,2.895534243641605,3.454864953187718,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",3.2,2.4
3,F,F,4.480984729572388,4.9705931673442425,"{'J': 0.43779027132730386, 'F': 0.5622097286726961}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",2.4,2.2
4,F,F,6.066160468131953,6.521228741287903,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",3.2,3.8
5,F,F,7.628446740725993,8.083515013881943,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.43771372740595993, 'F': 0.5622862725940401}",1.8,3.2
6,F,F,9.144094591602972,9.645671547652052,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",3.2,3.4
7,F,F,10.706518241737347,11.172913179706779,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.0,1.8
8,F,F,12.249396326271919,12.71579126424135,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",1.8,2.2
9,F,F,13.819638202646216,14.203941765096468,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",3.2,2.0
10,F,F,15.35105046290316,15.746689092089913,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.6,1.2
