round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.6685604224892339,2.136139228281606,"{'J': 0.17557997557997557, 'F': 0.8244200244200244}","{'J': 0.01972037364918493, 'F': 0.9802796263508151}",3.0,3.2
2,F,F,3.233243211857654,3.9818652246363415,"{'J': 0.34163614163614164, 'F': 0.6583638583638584}","{'J': 0.2479550726407032, 'F': 0.7520449273592968}",4.8,3.0
3,F,F,4.715006890886958,5.784939429077733,"{'J': 0.4111328125, 'F': 0.5888671875}","{'J': 0.304029304029304, 'F': 0.6959706959706959}",3.2,2.4
4,F,F,6.167356359051233,7.508874746352895,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.3665932990951333, 'F': 0.6334067009048667}",3.4,3.8
5,J,F,7.566437211155737,9.15244282469947,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.43792766373411535, 'F': 0.5620723362658846}",2.2,1.0
6,F,F,9.077510404455493,10.86320659434996,"{'J': 0.42236328125, 'F': 0.57763671875}","{'J': 0.3557997557997558, 'F': 0.6442002442002442}",3.2,2.4
7,F,F,10.688713566343587,12.507727863528762,"{'J': 0.3776908023483366, 'F': 0.6223091976516634}","{'J': 0.3665847665847666, 'F': 0.6334152334152334}",3.4,1.8
8,F,F,12.165625366978817,14.123901819062601,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",3.6,3.8
9,F,F,13.658877164843085,15.777496022845067,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",2.8,3.0
10,F,F,15.11356925889585,17.450223271689683,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.39995113608600047, 'F': 0.6000488639139995}",3.2,2.2
