round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.6830129799998447,1.9200376096824623,"{'J': 0.9046454767726161, 'F': 0.09535452322738386}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",4.6,5.555555555555555
2,J,F,1.9625145680770495,3.582876603085834,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",5.0,4.0
3,F,F,3.4547077402342623,5.156760476215825,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",5.6,5.6
4,J,J,4.91951527859703,6.610238485246459,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.4,5.8
5,F,F,6.519906094425071,8.198904826233269,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",5.8,6.2
6,J,J,7.877502577082619,9.705988363116512,"{'J': 0.5925744992672203, 'F': 0.40742550073277967}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.2,3.6
7,F,F,9.500502613468097,11.237711788147216,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",5.0,4.4
8,J,J,10.872601318574375,12.78425466623175,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",4.4,5.0
9,F,F,12.51383790263111,14.335644190519943,"{'J': 0.38871243586611287, 'F': 0.6112875641338871}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.6,5.2
10,J,F,13.955329152917864,15.882664133142134,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.0,5.8
