round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.54794004705688,1.8039488821872411,"{'J': 0.36672367456633276, 'F': 0.6332763254336672}","{'J': 0.28138739618954567, 'F': 0.7186126038104543}",3.6,3.2
2,J,J,3.1370949078287413,2.9856782422263226,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.6824621397166585, 'F': 0.31753786028334147}",2.0,1.8
3,F,J,4.784259929187311,4.261729431180737,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",1.0,2.0
4,F,J,6.434735421380244,5.53077600359917,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",1.8,3.4
5,F,J,8.109733408249262,6.855914372802024,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",1.4,1.0
6,F,J,9.837854973344523,8.189119215254394,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.53515625, 'F': 0.46484375}",2.8,1.8
7,F,J,11.542664000283496,9.56894913401934,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",1.4,1.8
8,F,J,13.144171085103554,10.994569217982937,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",1.0,1.8
9,F,J,14.725619384069567,12.35476081941568,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",2.2,1.0
10,F,J,16.34265425521352,13.726262924635106,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",1.6,2.6
