round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.4104549087202396,1.538728589595924,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.4,1.0
2,F,F,3.0907458204084794,3.001172921193778,"{'J': 0.39232461500855537, 'F': 0.6076753849914447}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",4.4,3.0
3,F,F,4.610622125765595,4.60151810999055,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.4264777723497802, 'F': 0.5735222276502199}",1.0,1.8
4,J,F,6.017305358102764,6.229881427871795,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",3.2,1.0
5,F,F,7.494003207583413,7.834755946354914,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",4.0,1.0
6,F,F,8.951157400677015,9.455263098892361,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.8,3.2
7,F,F,10.37763899331837,11.114030118888245,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",2.0,2.0
8,J,F,11.757243486698837,12.784823575323012,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.42626953125, 'F': 0.57373046875}",1.8,1.8
9,F,F,13.289111618566968,14.419255809755246,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",4.2,1.8
10,F,F,14.751020383409204,16.077163176234958,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",3.2,2.0
