round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.179605834678764,1.438293833210337,"{'J': 0.7341648324773783, 'F': 0.26583516752262165}","{'J': 0.6479354996335206, 'F': 0.35206450036647935}",7.2,5.2
2,J,J,2.63893723323122,2.5549511244056458,"{'J': 0.6548933038999264, 'F': 0.3451066961000736}","{'J': 0.7691180063523089, 'F': 0.23088199364769119}",6.0,5.8
3,J,J,4.042454217268487,3.9474769509019123,"{'J': 0.6001467351430667, 'F': 0.39985326485693323}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",5.8,5.6
4,J,J,5.275968760318483,5.453064001721238,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.8,5.0
5,J,J,6.520583005909051,6.999051944876125,"{'J': 0.6549278552213255, 'F': 0.3450721447786745}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",5.6,6.0
6,J,J,7.896721526144864,8.514256566996185,"{'J': 0.5775061124694376, 'F': 0.42249388753056233}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",6.8,5.8
7,J,F,9.307125106343733,10.111644564338723,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",5.8,5.6
8,J,F,10.601141908941148,11.80220333451046,"{'J': 0.5738025415444771, 'F': 0.426197458455523}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",6.6,6.0
9,F,F,12.032523980599311,13.498090217587094,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.39228138739618956, 'F': 0.6077186126038104}",6.4,5.0
10,J,F,13.415750624537614,15.126457354826542,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",4.8,6.6
