round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3869076697606253,2.0039081582804106,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.20175867122618465, 'F': 0.7982413287738154}",2.4,2.0
2,F,F,2.8389596704727413,3.7864333428742674,"{'J': 0.43779027132730386, 'F': 0.5622097286726961}","{'J': 0.32763254336672365, 'F': 0.6723674566332764}",3.2,2.2
3,F,F,4.367667219947454,5.540892175026723,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",1.6,1.8
4,F,F,5.971481409395652,7.297593138910683,"{'J': 0.3452235524065478, 'F': 0.6547764475934522}","{'J': 0.29426129426129427, 'F': 0.7057387057387058}",2.0,2.6
5,F,F,7.560606346494707,9.051894584360667,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.3007573906669924, 'F': 0.6992426093330075}",1.6,3.6
6,F,F,9.052344895670913,10.83484797709059,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.31411822178798243, 'F': 0.6858817782120176}",2.2,1.2
7,F,F,10.568539511545527,12.625614583152794,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.3007573906669924, 'F': 0.6992426093330075}",2.0,3.0
8,F,F,12.087635168684606,14.353853759956973,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.34147532975085493, 'F': 0.6585246702491451}",2.8,3.2
9,F,F,13.577819655341479,16.117312701578452,"{'J': 0.41872402835492545, 'F': 0.5812759716450746}","{'J': 0.32763254336672365, 'F': 0.6723674566332764}",2.6,1.0
10,F,F,15.06869922728786,17.890685522495072,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",2.0,1.8
