round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.475934522355241,1.7808453457121916,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.3207915954067921, 'F': 0.679208404593208}",3.6,3.6
2,F,F,3.0420535694953488,3.3696057830031942,"{'J': 0.42633382280959375, 'F': 0.5736661771904062}","{'J': 0.4187866927592955, 'F': 0.5812133072407045}",4.6,3.0
3,F,F,4.664873112863744,4.924553206530333,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.4224285365257757, 'F': 0.5775714634742243}",4.6,3.4
4,F,F,6.291782261902839,6.460182881095034,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",2.4,3.2
5,F,F,7.922126752496536,7.9996404916496395,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",1.0,1.0
6,F,F,9.491879989730839,9.569393728883941,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",1.4,3.0
7,F,F,11.126312224163073,11.101261860752073,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",3.6,4.6
8,F,F,12.711358052284076,12.697600695592403,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",3.4,1.8
9,F,F,14.345089728019836,14.275163010217192,"{'J': 0.3849914446345637, 'F': 0.6150085553654363}","{'J': 0.40371456500488756, 'F': 0.5962854349951124}",3.4,4.0
10,F,F,15.933979320955721,15.841211739280643,"{'J': 0.41872402835492545, 'F': 0.5812759716450746}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",2.0,3.6
