round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.9188968095406667,1.668618986268612,"{'J': 0.16452913155001833, 'F': 0.8354708684499816}","{'J': 0.2479550726407032, 'F': 0.7520449273592968}",3.8,2.0
2,F,F,3.61209662927438,3.1825126019331504,"{'J': 0.36656891495601174, 'F': 0.6334310850439883}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",2.6,1.4
3,F,F,5.440944390479802,4.7451395025804395,"{'J': 0.2598925256472887, 'F': 0.7401074743527113}","{'J': 0.3486328125, 'F': 0.6513671875}",3.6,1.0
4,F,F,7.211197939767605,6.331678580403563,"{'J': 0.29098460786709013, 'F': 0.7090153921329099}","{'J': 0.3522227650219834, 'F': 0.6477772349780166}",4.0,1.4
5,F,F,8.973777324232676,7.943305351287783,"{'J': 0.2877381533952125, 'F': 0.7122618466047875}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",3.8,2.0
6,F,F,10.739589290044641,9.49959350757594,"{'J': 0.304029304029304, 'F': 0.6959706959706959}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",1.0,1.0
7,F,F,12.5564640104683,11.06819010778434,"{'J': 0.26588465298142716, 'F': 0.7341153470185728}","{'J': 0.34864402638651354, 'F': 0.6513559736134864}",1.0,1.0
8,F,F,14.319531914718421,12.620217464892303,"{'J': 0.3072789447972643, 'F': 0.6927210552027357}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",4.2,1.0
9,F,F,16.054247935728114,14.147364948892951,"{'J': 0.33447349132665527, 'F': 0.6655265086733447}","{'J': 0.40366300366300367, 'F': 0.5963369963369963}",2.0,2.0
10,F,F,17.802807222933207,15.656601788806888,"{'J': 0.331214861891958, 'F': 0.6687851381080421}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",2.6,1.8
