round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.6554334554334553,1.5894993894993896,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",2.0,2.0
2,F,F,3.2827097412219137,3.113104648364691,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.4418377321603128, 'F': 0.5581622678396871}",1.0,1.0
3,F,F,5.022323131604911,4.6715030813783205,"{'J': 0.3207915954067921, 'F': 0.679208404593208}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",2.0,1.0
4,F,F,6.790276233705546,6.193242211813104,"{'J': 0.31411822178798243, 'F': 0.6858817782120176}","{'J': 0.3961895456765999, 'F': 0.6038104543234001}",1.0,1.8
5,F,F,8.528429628918053,7.713027263107682,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",5.0,2.0
6,F,F,10.248820349308772,9.247337397417816,"{'J': 0.34163614163614164, 'F': 0.6583638583638584}","{'J': 0.40366300366300367, 'F': 0.5963369963369963}",1.0,1.0
7,F,F,11.96499035419397,10.800830313880933,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.39228138739618956, 'F': 0.6077186126038104}",2.0,1.0
8,F,F,13.71938488544397,12.329638907630933,"{'J': 0.32080078125, 'F': 0.67919921875}","{'J': 0.39599609375, 'F': 0.60400390625}",1.0,2.0
9,F,F,15.452133462707573,13.818209673944187,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.0,1.0
10,F,F,17.117008890162385,15.299890182004763,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",1.0,1.0
