round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.2755508899168806,1.4845688773858818,"{'J': 0.6547764475934522, 'F': 0.3452235524065478}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.4,6.8
2,F,J,2.923266615051961,2.8870846411919686,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",6.4,5.444444444444445
3,F,F,4.639084456223979,4.366538357968597,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",4.666666666666667,6.4
4,F,F,6.123325843959137,5.9211437818630515,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",7.2,5.111111111111111
5,J,F,7.537569674889994,7.464021866397623,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5, 'F': 0.5}",4.8,5.8
6,J,F,8.944252907227163,9.092385184278868,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",6.4,7.2
7,F,F,10.440358057022989,10.6818997808514,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",5.6,5.0
8,J,F,11.82736025589912,12.290988468855309,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",5.0,5.2
9,F,F,13.40869880011016,13.87232701306635,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",6.2,5.0
10,J,F,14.807706844757101,15.527768045687935,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.8,6.0
