round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.8048113886981074,2.1515493837759463,"{'J': 0.7462759462759463, 'F': 0.2537240537240537}","{'J': 0.29736328125, 'F': 0.70263671875}",3.6,4.4
2,F,F,2.2659740657865295,3.8926338976987602,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.3522227650219834, 'F': 0.6477772349780166}",3.6,4.6
3,F,F,3.640577240389704,5.6555154605803235,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.3665445665445665, 'F': 0.6334554334554334}",5.2,5.6
4,J,F,5.008312380076958,7.326592945681751,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.4,6.0
5,F,F,6.4360037572553885,9.018462938577636,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.3961895456765999, 'F': 0.6038104543234001}",5.6,5.8
6,J,F,7.776873051655101,10.731544774894264,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",5.4,4.2
7,F,F,9.178672880225813,12.475197865005585,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.3702979970688813, 'F': 0.6297020029311187}",4.6,5.6
8,J,F,10.540912269236086,14.238631174897126,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.3702979970688813, 'F': 0.6297020029311187}",4.6,4.2
9,F,F,11.988884912128123,15.959197857847785,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.3702979970688813, 'F': 0.6297020029311187}",4.6,4.0
10,F,F,13.38547362623455,17.6891086289997,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",5.4,5.4
