round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.245113817952118,1.1213991349799852,"{'J': 0.12945774303859306, 'F': 0.870542256961407}","{'J': 0.504029304029304, 'F': 0.495970695970696}",1.8,2.4
2,F,J,3.8348878357740226,2.535303334860242,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",3.0,2.4
3,F,F,5.366038580948711,4.054726740675047,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",2.2,2.8
4,J,F,6.733926248836379,5.620782906731213,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.5, 'F': 0.5}",3.2,2.8
5,F,F,8.233571284420824,7.156308374286976,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",3.2,3.6
6,J,J,9.72196610484594,8.644703194712092,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",2.0,3.6
7,F,F,11.35606478584252,10.199661670530363,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",3.8,3.0
8,F,F,12.871815701593436,11.715412586281278,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.0,1.8
9,F,F,14.402726005286539,13.211862196339489,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",3.6,1.8
10,F,F,16.011786167458876,14.668876214935706,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",3.0,3.0
