round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.3765623569051835,1.1261719465474083,"{'J': 0.040234446547408265, 'F': 0.9597655534525917}","{'J': 0.45703125, 'F': 0.54296875}",4.4,3.0
2,F,F,3.8457970088440865,2.757700199473902,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",3.2,2.8
3,J,F,5.174622176731754,4.401881365530068,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.4609375, 'F': 0.5390625}",5.2,4.4
4,J,F,6.585130418489996,6.033989882013584,"{'J': 0.515625, 'F': 0.484375}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",4.2,4.0
5,F,F,8.046405766645384,7.657982063787344,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",4.0,3.8
6,J,J,9.410265980053605,9.22037152708079,"{'J': 0.5699633699633699, 'F': 0.43003663003663006}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",3.0,3.4
7,F,F,10.995366179024817,10.861630482713295,"{'J': 0.39618021547502447, 'F': 0.6038197845249755}","{'J': 0.37746062992125984, 'F': 0.6225393700787402}",4.6,3.6
8,F,F,12.468130278807509,12.451292898983688,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",4.0,2.4
9,J,F,13.917538392329211,14.04103192667816,"{'J': 0.5038149150873739, 'F': 0.49618508491262614}","{'J': 0.45703794369645045, 'F': 0.5429620563035495}",4.8,4.2
10,F,F,15.437056798400185,15.630356972726922,"{'J': 0.4572127139364303, 'F': 0.5427872860635696}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",3.4,2.6
