round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.1126795041792599,1.8098058268063155,"{'J': 0.654945054945055, 'F': 0.34505494505494505}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",2.2,1.6
2,F,F,2.493876085375841,3.5474126644131534,"{'J': 0.5, 'F': 0.5}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",1.6,3.0
3,F,F,4.148055413550786,5.017049118087714,"{'J': 0.4073349633251834, 'F': 0.5926650366748166}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",2.0,3.8
4,F,J,5.7609206113320734,6.396498297409088,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",2.6,1.8
5,F,F,7.303567800448845,7.9163834940594935,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",4.2,3.4
6,F,F,8.838627658743494,9.427988673634378,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",2.4,1.8
7,J,J,10.32286140402876,10.912600361949478,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",1.2,2.4
8,F,F,11.971095695458752,12.5056993334506,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",1.8,2.4
9,F,F,13.54524668495301,14.009486286785563,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",1.0,1.8
10,F,F,15.025823279138205,15.548333098415174,"{'J': 0.5, 'F': 0.5}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",1.6,3.4
