round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.1232060066939296,1.7059923045709235,"{'J': 0.6825318940137389, 'F': 0.317468105986261}","{'J': 0.48826979472140764, 'F': 0.5117302052785924}",1.0,2.0
2,J,F,2.5178213433133845,3.2997403547362696,"{'J': 0.5390070921985816, 'F': 0.46099290780141844}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",2.8,1.0
3,F,F,4.044938364016209,4.850498971186714,"{'J': 0.46500244738130203, 'F': 0.534997552618698}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",1.8,1.0
4,F,F,5.564278572242413,6.3818845855486845,"{'J': 0.47664465639520665, 'F': 0.5233553436047933}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",2.0,1.8
5,J,F,7.033225371071114,7.909141391412927,"{'J': 0.5116165321594522, 'F': 0.4883834678405478}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",1.8,3.0
6,F,F,8.560726607595624,9.447980560592645,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.8,2.0
7,J,F,10.025757600553629,10.971330166752939,"{'J': 0.5155294693078992, 'F': 0.4844705306921008}","{'J': 0.49608993157380255, 'F': 0.5039100684261975}",1.0,1.8
8,F,F,11.63014918755062,12.518107980292566,"{'J': 0.41481300415546324, 'F': 0.5851869958445368}","{'J': 0.4340175953079179, 'F': 0.5659824046920822}",2.0,1.8
9,F,F,13.188499331543852,14.064977374457689,"{'J': 0.44547677261613694, 'F': 0.5545232273838631}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",1.8,1.0
10,F,F,14.746849475537084,15.611846768622812,"{'J': 0.44547677261613694, 'F': 0.5545232273838631}","{'J': 0.44930368922550695, 'F': 0.550696310774493}",2.0,1.8
