round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.665698618502332,1.6119344679293865,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.37014414854629857, 'F': 0.6298558514537015}",2.0,3.2
2,F,F,3.2850883736549554,3.116556717154932,"{'J': 0.41886608015640275, 'F': 0.5811339198435973}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",4.4,1.8
3,F,F,5.063001884527177,4.588093487250217,"{'J': 0.3242120693867579, 'F': 0.6757879306132422}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",4.4,1.4
4,F,F,6.831443506412863,6.047302085198433,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.43771372740595993, 'F': 0.5622862725940401}",1.0,1.8
5,F,F,8.547124991513009,7.527028514118804,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",1.8,1.0
6,F,F,10.19695420060282,9.027956606203112,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.0,1.0
7,F,F,11.824014639917335,10.5519935580163,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",3.4,1.0
8,F,F,13.42091959100685,12.056130869913517,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.8,1.0
9,F,F,14.979203232603465,13.568197840324,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",2.0,1.0
10,F,F,16.55311950825441,15.060726881985708,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",2.0,1.0
