round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.3481838464491773,1.6632707141380487,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",5.6,3.2
2,F,F,3.131801270691602,3.232399502016837,"{'J': 0.2878787878787879, 'F': 0.7121212121212122}","{'J': 0.359375, 'F': 0.640625}",7.0,6.0
3,F,F,4.769945778828773,4.756550691171695,"{'J': 0.39985326485693323, 'F': 0.6001467351430667}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",5.8,6.2
4,F,F,6.328489027694602,6.2567662462259594,"{'J': 0.4608993157380254, 'F': 0.5391006842619745}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",6.0,3.6
5,F,F,7.9176139091685425,7.75341259669778,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",1.0,5.4
6,F,F,9.494875944847916,9.273375328858092,"{'J': 0.4418377321603128, 'F': 0.5581622678396871}","{'J': 0.4609375, 'F': 0.5390625}",3.2,5.0
7,F,F,11.01469537876666,10.839308308527933,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.6,5.2
8,F,F,12.58827825354562,12.378359567767667,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.449438202247191, 'F': 0.550561797752809}",1.0,1.0
9,F,F,14.14692730358172,13.924877739378832,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.449438202247191, 'F': 0.550561797752809}",5.8,3.4
10,F,F,15.631309940434114,15.467842670952635,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.4765625, 'F': 0.5234375}",4.6,4.0
