round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.8713016386116801,1.9925543088992883,"{'J': 0.7549474712924505, 'F': 0.24505252870754948}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",3.8,7.0
2,J,J,2.0817367669153004,3.596127953538687,"{'J': 0.6585186995844536, 'F': 0.3414813004155463}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",6.0,6.0
3,J,J,3.3250393828052607,5.102681773798835,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.5811965811965812, 'F': 0.4188034188034188}",5.2,6.4
4,J,F,4.61321717873734,6.714452250832796,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.49609375, 'F': 0.50390625}",4.8,6.2
5,J,F,5.841969461031391,8.367841677451338,"{'J': 0.6297020029311187, 'F': 0.3702979970688813}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.8,7.4
6,J,F,7.073783548720693,10.037090883606687,"{'J': 0.6223742061553493, 'F': 0.3776257938446507}","{'J': 0.4765625, 'F': 0.5234375}",6.6,6.0
7,J,F,8.418415219960842,11.730920626882558,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",4.2,6.4
8,J,F,9.747677555085414,13.432435038216216,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",6.2,6.2
9,J,F,11.080582841805231,15.137990211172868,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.4,8.0
10,J,F,12.394433947228947,16.86992640736184,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",3.6,6.2
