round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.0720891507743624,1.4568718877295748,"{'J': 0.1329832702405666, 'F': 0.8670167297594333}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",5.8,4.0
2,J,J,3.3436065860508597,2.5982532360334436,"{'J': 0.7718612603810454, 'F': 0.22813873961895456}","{'J': 0.8152399560385883, 'F': 0.18476004396141166}",7.0,4.8
3,F,F,5.010126947725406,4.165359355562471,"{'J': 0.3666177190406265, 'F': 0.6333822809593734}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",5.2,5.2
4,J,J,6.38626546796122,5.680563977682532,"{'J': 0.5775061124694376, 'F': 0.42249388753056233}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",7.0,3.8
5,F,F,8.103873630084408,7.199415574276616,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",5.8,5.2
6,J,J,9.568813771789758,8.687810394701732,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",6.0,5.8
7,F,F,11.36768188516691,10.137460587097404,"{'J': 0.31753786028334147, 'F': 0.6824621397166585}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",7.0,5.8
8,J,J,12.87171315807187,11.606309841922716,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",6.2,4.0
9,F,F,14.576475062833774,13.097152332765207,"{'J': 0.3665445665445665, 'F': 0.6334554334554334}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",6.2,4.6
10,F,F,16.17759865833939,14.546590535012397,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.5, 'F': 0.5}",6.6,5.4
