round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.005510742768039,1.7977697232551304,"{'J': 0.06373626373626373, 'F': 0.9362637362637363}","{'J': 0.1329832702405666, 'F': 0.8670167297594333}",3.8,3.2
2,F,F,3.5780892493309207,3.57495703247369,"{'J': 0.3592185592185592, 'F': 0.6407814407814408}","{'J': 0.291015625, 'F': 0.708984375}",1.4,2.2
3,F,F,5.233035893810648,5.261155585233826,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.32421875, 'F': 0.67578125}",2.8,3.2
4,F,F,6.82595408672884,6.842352166430407,"{'J': 0.41098901098901097, 'F': 0.589010989010989}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",3.2,2.4
5,F,F,8.410851488626731,8.404848520426517,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",2.6,3.4
6,F,F,10.022478259510951,9.971042951300968,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",3.4,3.6
7,F,F,11.54665998887099,11.597813835521778,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",3.2,3.6
8,F,F,13.131839545856069,13.160169111974295,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",1.6,3.4
9,F,F,14.791484173062983,14.708002476026515,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",3.2,1.2
10,F,F,16.32654403135763,16.243062334321163,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.6,4.0
