round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.7932582722321675,1.8155364923192405,"{'J': 0.19931565440547477, 'F': 0.8006843455945253}","{'J': 0.19188958104311712, 'F': 0.8081104189568828}",3.8,3.8
2,F,F,3.4807663409311194,3.3945208442778334,"{'J': 0.34866650354783457, 'F': 0.6513334964521654}","{'J': 0.384841075794621, 'F': 0.615158924205379}",5.6,3.8
3,F,F,5.204305817831633,5.025662374466052,"{'J': 0.30725983867025175, 'F': 0.6927401613297482}","{'J': 0.33805915424101685, 'F': 0.6619408457589832}",4.4,3.0
4,F,F,6.92359485155203,6.583173282825794,"{'J': 0.3346370080664874, 'F': 0.6653629919335126}","{'J': 0.3885630498533724, 'F': 0.6114369501466276}",5.0,5.0
5,F,F,8.586461986231239,8.146463701807637,"{'J': 0.3703251038865803, 'F': 0.6296748961134196}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",4.8,4.6
6,F,F,10.264835144927602,9.679284938776016,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",4.6,4.4
7,F,F,11.97528582977985,11.20171527400557,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",4.6,5.0
8,F,F,13.721740168122778,12.756693233039234,"{'J': 0.3173711214268263, 'F': 0.6826288785731737}","{'J': 0.3811965811965812, 'F': 0.6188034188034188}",5.6,3.4
9,F,F,15.391977530675108,14.3385058979639,"{'J': 0.3592375366568915, 'F': 0.6407624633431085}","{'J': 0.38871243586611287, 'F': 0.6112875641338871}",5.4,2.8
10,F,F,17.040704023872493,15.897357896906376,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",5.4,5.0
