round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.9844600286612366,1.0538019255759439,"{'J': 0.9924260057005277, 'F': 0.007573994299472301}","{'J': 0.969312040062292, 'F': 0.030687959937708023}",6.8,7.2
2,J,J,2.2886197053881636,2.3677699621514154,"{'J': 0.6925708699902249, 'F': 0.3074291300097752}","{'J': 0.6893014167073767, 'F': 0.31069858329262334}",7.6,7.4
3,J,J,3.578482257428411,3.833976937230461,"{'J': 0.6513559736134864, 'F': 0.34864402638651354}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",7.6,6.4
4,J,J,4.900948782001219,5.278019688622611,"{'J': 0.6370080664874114, 'F': 0.3629919335125886}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",5.0,7.0
5,J,J,6.245692601390862,6.677442650722662,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",7.2,6.0
6,J,J,7.6530350107819025,8.107625867131196,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.0,6.0
7,J,J,9.114098789488413,9.53366456888688,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",6.8,5.8
8,F,F,10.645268694851866,11.041705989831527,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",6.0,6.0
9,F,F,12.199757685201243,12.526180244656839,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4921875, 'F': 0.5078125}",6.8,5.6
10,F,J,13.731154603694936,13.99857702350523,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",7.4,6.8
