round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,1.6707936896598927,1.3678770374080211,"{'J': 0.4301785277573979, 'F': 0.5698214722426022}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",5.0,6.0
2,F,J,3.318458569582837,2.6663889197908714,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.2,6.4
3,F,J,5.016553342421137,3.945333717055161,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",5.6,5.6
4,F,J,6.663118766654558,5.210473086032734,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",5.2,4.8
5,F,J,8.36767835452712,6.429988163891325,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",5.0,4.4
6,F,J,10.017510358720228,7.676867033589643,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.8,4.0
7,F,J,11.652448180754824,8.942182005356226,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",6.2,4.4
8,F,J,13.302280184947932,10.189060875054544,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",5.2,6.4
9,F,J,14.988776591600704,11.46815699407248,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",6.0,6.0
10,F,J,16.648316504335693,12.766379221388425,"{'J': 0.4608993157380254, 'F': 0.5391006842619745}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",5.4,5.4
