round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.928676111382511,1.4582315583781145,"{'J': 0.22813873961895456, 'F': 0.7718612603810454}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",2.0,1.8
2,F,J,3.6072945602390742,2.798941874741235,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.8,3.2
3,F,F,5.302155916653923,4.265629418321793,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.8,3.6
4,F,F,6.956498706480584,5.723806008756448,"{'J': 0.41104594330400784, 'F': 0.5889540566959922}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",4.4,1.6
5,F,F,8.592087525604654,7.185146707916621,"{'J': 0.42249388753056233, 'F': 0.5775061124694376}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",4.2,2.0
6,F,F,10.269707852992878,8.59633654422251,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5, 'F': 0.5}",4.2,2.0
7,F,F,11.946373807060798,10.054878567188549,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.46875, 'F': 0.53125}",2.4,1.0
8,F,F,13.6748355099682,11.487522715734848,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.46875, 'F': 0.53125}",3.4,3.0
9,F,F,15.427484191505496,12.925515501768057,"{'J': 0.35223661696406744, 'F': 0.6477633830359325}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",4.4,1.6
10,F,F,17.16753777475478,14.334975889630595,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",4.2,1.8
