round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.8652896196095511,1.85270317554321,"{'J': 0.8055725284125627, 'F': 0.19442747158743737}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",4.4,4.0
2,F,F,2.4011369088406664,3.5019956481437697,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",4.8,4.4
3,F,F,4.00132685029826,5.068046256310918,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",4.8,4.4
4,F,F,5.578883213492142,6.552894448340351,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",4.4,4.0
5,F,F,7.145077644366592,8.083915454691109,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.0,4.0
6,F,F,8.726904708362683,9.607120144481046,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,3.2
7,F,F,10.331203682471134,11.130813354056034,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.449438202247191, 'F': 0.550561797752809}",3.6,4.2
8,F,F,11.943657894925346,12.604073427316107,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",3.6,5.4
9,F,F,13.551914369393952,14.096820190081806,"{'J': 0.4302467627656975, 'F': 0.5697532372343025}","{'J': 0.46875, 'F': 0.53125}",5.2,4.0
10,F,F,15.145189378594706,15.608438669848795,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",3.6,4.4
