round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.031327307619527,1.2693351245923865,"{'J': 0.2226700867228533, 'F': 0.7773299132771467}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",1.0,3.4
2,F,F,3.7865842981326194,2.659114398698166,"{'J': 0.36656891495601174, 'F': 0.6334310850439883}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",1.4,1.4
3,F,F,5.646100545384025,4.037809732194379,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",1.8,1.8
4,F,F,7.490115808016821,5.44750703492781,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.0,1.0
5,F,F,9.316404593748558,6.842816099183857,"{'J': 0.3173711214268263, 'F': 0.6826288785731737}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",2.6,2.2
6,F,F,11.09461661133527,8.261966074757868,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",1.0,2.0
7,F,F,12.891722516528535,9.695118056211065,"{'J': 0.3242120693867579, 'F': 0.6757879306132422}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",2.0,2.0
8,F,F,14.701337110803609,11.133534202296971,"{'J': 0.31411822178798243, 'F': 0.6858817782120176}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",2.0,1.8
9,F,F,16.49257743663783,12.557894498588459,"{'J': 0.33105301734668946, 'F': 0.6689469826533105}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",5.0,3.4
10,F,F,18.252975656593865,13.980429763610442,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.46484375, 'F': 0.53515625}",1.8,1.2
