round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.5569125549584757,1.7093307278944798,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.34147532975085493, 'F': 0.6585246702491451}",1.0,1.0
2,F,F,3.0725623155145554,3.283210781666269,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",1.0,1.8
3,F,F,4.8286206232691296,4.72516208699758,"{'J': 0.34864402638651354, 'F': 0.6513559736134864}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",1.0,1.4
4,F,F,6.437167631816138,6.194514956350449,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",1.0,1.8
5,F,F,8.026534482736482,7.71394975267826,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.6,1.0
6,F,J,9.542529598731598,9.194047432775939,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",1.8,3.2
7,F,F,11.12435666272769,10.705527647724644,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.4650708353688324, 'F': 0.5349291646311676}",1.8,1.8
8,F,F,12.66308901108623,12.209787847171748,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",1.0,2.4
9,J,J,14.159059707056926,13.705758543142444,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.504029304029304, 'F': 0.495970695970696}",1.8,1.8
10,F,F,15.71757424407134,15.309716520176405,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",2.4,4.2
