round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.3989196215428155,1.0848587041284459,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.8104543234000977, 'F': 0.1895456765999023}",4.2,4.8
2,J,J,3.017692069791744,2.160914590409453,"{'J': 0.562133072407045, 'F': 0.437866927592955}","{'J': 0.743038593063019, 'F': 0.25696140693698094}",6.4,5.0
3,F,J,4.682428050656757,3.378363449793796,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",5.4,5.8
4,F,F,6.356147854284902,4.809081672979723,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.48828125, 'F': 0.51171875}",5.8,4.0
5,F,J,7.957534749593966,6.2466694753251915,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.5078125, 'F': 0.4921875}",5.6,4.4
6,F,J,9.535587155694259,7.684016898648672,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",4.4,5.4
7,F,J,11.144645350389972,9.10586142767444,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",5.6,5.8
8,F,J,12.79250859825322,10.520025041838055,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.6,5.0
9,F,F,14.4473731866753,11.954311497627014,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.4921875, 'F': 0.5078125}",5.8,5.8
10,F,J,16.06412559874174,13.384216541593794,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5078125, 'F': 0.4921875}",5.2,5.8
