round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.638784914155747,1.5005880021307245,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",2.0,1.0
2,J,J,3.1760428582742395,2.8094461970233238,"{'J': 0.5388753056234719, 'F': 0.46112469437652814}","{'J': 0.6150085553654363, 'F': 0.3849914446345637}",4.0,4.0
3,F,F,4.874610543751125,4.2686158114067965,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.0,1.2
4,F,J,6.548485473625677,5.675997916467077,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",1.8,1.0
5,F,F,8.297884048643128,7.109752086080267,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",2.0,1.8
6,F,F,10.011416754947296,8.549711850690215,"{'J': 0.37765827426057197, 'F': 0.622341725739428}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",2.0,1.0
7,F,F,11.780835416403086,9.99670745401215,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",1.8,1.0
8,F,F,13.523744270642174,11.421979144654639,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",2.0,1.0
9,F,F,15.277714463654634,12.8358564962305,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",2.0,2.0
10,F,F,17.029730100107116,14.221392777686646,"{'J': 0.37014414854629857, 'F': 0.6298558514537015}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",1.0,1.0
