round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.2952939073203067,1.6201186141054142,"{'J': 0.5964311904179908, 'F': 0.4035688095820093}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.2,4.2
2,F,J,2.85013977829521,3.0573476932699775,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",2.0,3.4
3,F,F,4.439128200826979,4.565587857004093,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.46484375, 'F': 0.53515625}",5.0,4.4
4,J,J,5.785682202792278,6.060605921971614,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.2,4.2
5,F,F,7.393621217182905,7.5998598579997445,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",4.8,4.8
6,J,F,8.738363826963385,9.20111492673588,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.6,4.2
7,F,F,10.315725157708542,10.767379316308356,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.0,3.2
8,J,F,11.734132864886941,12.372293684507138,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.4,6.0
9,F,F,13.338022723525166,13.930944458313027,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.42626953125, 'F': 0.57373046875}",3.6,4.8
10,F,F,14.814833314901525,15.524244096674675,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.2,5.2
