round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.7023470654890595,2.6304707041867164,"{'J': 0.654945054945055, 'F': 0.34505494505494505}","{'J': 0.012237175379169338, 'F': 0.9877628246208306}",1.2,3.2
2,F,F,2.354885488530961,4.563849758420528,"{'J': 0.2538480332274615, 'F': 0.7461519667725385}","{'J': 0.16023448949682462, 'F': 0.8397655105031754}",3.6,1.2
3,F,F,3.913263602844591,6.390425234727319,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.2628236443575965, 'F': 0.7371763556424035}",4.6,3.2
4,F,F,5.378957812628247,8.191555152568318,"{'J': 0.42249388753056233, 'F': 0.5775061124694376}","{'J': 0.3106819848447812, 'F': 0.6893180151552187}",1.0,4.0
5,F,F,6.835881163933621,9.929393843215998,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.3557997557997558, 'F': 0.6442002442002442}",2.4,1.0
6,F,F,8.2871953149875,11.62060718333698,"{'J': 0.4687194525904203, 'F': 0.5312805474095796}","{'J': 0.38875305623471884, 'F': 0.6112469437652812}",3.6,1.8
7,F,F,9.695365238194004,13.328100140639444,"{'J': 0.4920557320948423, 'F': 0.5079442679051577}","{'J': 0.39228138739618956, 'F': 0.6077186126038104}",1.8,3.0
8,F,F,11.149910812679733,15.0009741962747,"{'J': 0.47267826513109534, 'F': 0.5273217348689047}","{'J': 0.3999021047479197, 'F': 0.6000978952520802}",2.0,1.8
9,F,F,12.534933235833467,16.80137944781459,"{'J': 0.4765166340508806, 'F': 0.5234833659491194}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",4.0,1.0
10,F,F,13.937505888566028,18.566368781272356,"{'J': 0.4766217870257038, 'F': 0.5233782129742962}","{'J': 0.35581622678396874, 'F': 0.6441837732160313}",2.4,2.0
