round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,1.4476200880862238,1.1936704247068881,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.7216796875, 'F': 0.2783203125}",4.4,1.8
2,F,F,3.0553604339095113,2.8453123515263616,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.3629919335125886, 'F': 0.6370080664874114}",3.8,3.4
3,F,F,4.475487449053625,4.633294764814099,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",4.2,2.0
4,J,F,5.8285824704473,6.368130363052391,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.39241126070991433, 'F': 0.6075887392900857}",3.8,3.6
5,F,F,7.360182114887232,7.991330291393662,"{'J': 0.437866927592955, 'F': 0.562133072407045}","{'J': 0.40733349962584187, 'F': 0.5926665003741581}",4.2,3.6
6,J,F,8.755355042318223,9.677174912722155,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.41104594330400784, 'F': 0.5889540566959922}",2.6,2.2
7,F,F,10.33257868687738,11.289082763790757,"{'J': 0.411214953271028, 'F': 0.5887850467289719}","{'J': 0.3996535511012126, 'F': 0.6003464488987874}",5.0,4.6
8,F,F,11.762825449643078,12.928589238259363,"{'J': 0.5, 'F': 0.5}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",3.0,2.8
9,F,F,13.26816237443303,14.593057328941121,"{'J': 0.44161935324611207, 'F': 0.5583806467538879}","{'J': 0.388575631282177, 'F': 0.611424368717823}",2.6,1.0
10,J,F,14.678751855371509,16.201880810259865,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.0,2.2
