round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.8033992964640709,2.570490784361235,"{'J': 0.6075702075702075, 'F': 0.3924297924297924}","{'J': 0.018539711604486152, 'F': 0.9814602883955138}",4.4,4.0
2,F,F,2.654594499784335,4.334636772444693,"{'J': 0.17782120175867122, 'F': 0.8221787982413288}","{'J': 0.20683760683760682, 'F': 0.7931623931623931}",3.6,3.2
3,F,F,4.025127153365352,6.152545824257018,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.3312164142647777, 'F': 0.6687835857352222}",1.8,2.4
4,J,F,5.104395530387635,8.018917495120876,"{'J': 0.6583638583638584, 'F': 0.34163614163614164}","{'J': 0.39599609375, 'F': 0.60400390625}",4.0,2.0
5,J,F,6.503762423061807,9.70809579768462,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",4.0,3.4
6,F,F,8.028899953500346,11.37902396498069,"{'J': 0.42626559060895086, 'F': 0.5737344093910491}","{'J': 0.3776687116564417, 'F': 0.6223312883435583}",1.0,2.2
7,J,F,9.330805216695932,13.07704494042102,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.4340175953079179, 'F': 0.5659824046920822}",1.0,2.2
8,F,F,10.808062718775515,14.715982171785921,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4149560117302053, 'F': 0.5850439882697948}",1.0,1.8
9,J,F,12.198974030771605,16.328979972909792,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",1.2,3.6
10,F,F,13.77359019336656,17.980776807239607,"{'J': 0.3996569468267582, 'F': 0.6003430531732419}","{'J': 0.37393005624847153, 'F': 0.6260699437515285}",2.8,4.2
