round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.4291636504770082,2.7130629908141692,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.2782799902272172, 'F': 0.7217200097727828}",3.8,1.0
2,F,F,3.2664018200448157,4.961440151481797,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.35939408746640605, 'F': 0.6406059125335939}",2.0,1.8
3,F,F,5.301350324902078,7.1297180261198845,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.4149560117302053, 'F': 0.5850439882697948}",3.8,2.2
4,F,F,7.405734816827776,9.350698572338237,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",3.4,2.2
5,F,F,9.456656143186438,11.535962839586004,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",2.0,3.2
6,F,F,11.550109954201591,13.727120607611418,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.43771372740595993, 'F': 0.5622862725940401}",2.0,2.2
7,F,F,13.66829474215142,15.94236065845185,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.2,1.6
8,F,F,15.84694583189848,18.12101174819891,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.0,2.8
9,F,F,18.020874086468847,20.3926678307683,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",1.8,1.8
10,F,F,20.16516547584852,22.6542326137468,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.0,1.0
