round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.0020580291748047,1.7139720916748047,"{'J': 0.291015625, 'F': 0.708984375}","{'J': 0.3486328125, 'F': 0.6513671875}",1.0,2.8
2,F,F,4.175444001221161,3.906250161003556,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4650708353688324, 'F': 0.5349291646311676}",2.6,1.8
3,F,F,6.421167589801892,6.112901710512249,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",2.0,2.8
4,F,J,8.779138781208143,8.216966651918499,"{'J': 0.46484375, 'F': 0.53515625}","{'J': 0.515625, 'F': 0.484375}",2.0,1.4
5,F,F,10.963053740802271,10.381989833618462,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",2.0,2.0
6,J,J,13.293441318128366,12.770999785150712,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.0,2.4
7,F,F,15.50339118041148,14.982123216650397,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",2.0,1.4
8,J,J,17.771441289220306,17.36702139990441,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",2.0,2.8
9,F,F,20.046293453513993,19.50598648536658,"{'J': 0.46500244738130203, 'F': 0.534997552618698}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",1.8,1.8
10,J,J,22.35308172856138,21.947496333997112,"{'J': 0.5775061124694376, 'F': 0.42249388753056233}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.0,1.2
