round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.7643544018103179,2.4704478131069356,"{'J': 0.5040332437056955, 'F': 0.4959667562943046}","{'J': 0.36281456144637186, 'F': 0.6371854385536282}",4.8,3.2
2,F,F,3.6637595046359897,4.611073361929865,"{'J': 0.41481300415546324, 'F': 0.5851869958445368}","{'J': 0.36656891495601174, 'F': 0.6334310850439883}",4.4,4.2
3,F,F,5.819690081576473,6.844551519688659,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",3.4,3.2
4,J,J,8.244594509070687,9.23179433903507,"{'J': 0.5775714634742243, 'F': 0.4224285365257757}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.2,5.2
5,J,F,10.35703684580203,11.597107430713884,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",5.2,5.0
6,J,F,12.5061138663974,13.901327378257703,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",5.4,4.0
7,J,F,14.692404344995738,16.223215218204686,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",3.4,4.4
8,J,J,16.945236300109226,18.593320566917,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",4.8,4.0
9,F,F,19.05884490015809,20.901774024038914,"{'J': 0.5, 'F': 0.5}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",4.0,3.2
10,J,J,21.27014301526901,23.439731701014544,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",4.6,4.2
