round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,2.0761466218271343,2.5041140366482835,"{'J': 0.562133072407045, 'F': 0.437866927592955}","{'J': 0.47653958944281527, 'F': 0.5234604105571847}",7.2,6.6
2,F,F,4.1274600619471675,4.827767706205478,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",6.0,6.0
3,J,J,6.534890694942531,7.0208649085136585,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",6.4,6.6
4,J,J,8.872885395821736,9.320426720708415,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",6.6,6.125
5,F,J,11.201477855564942,11.414482237632244,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.8,6.0
6,J,J,13.54096783518031,13.735089668360724,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.2,6.2
7,F,F,15.826158451016088,15.902978231410577,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.5, 'F': 0.5}",6.0,6.0
8,J,J,18.21833303071166,18.178709120448488,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",6.8,3.888888888888889
9,J,J,20.60138316105523,20.426242764085004,"{'J': 0.5195503421309873, 'F': 0.4804496578690127}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",6.2,5.0
10,J,J,23.013053005726952,22.682874432105486,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",6.0,6.0
