round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.607305055152632,1.2136768426789861,"{'J': 0.10378107629344573, 'F': 0.8962189237065543}","{'J': 0.18250671878817493, 'F': 0.8174932812118251}",6.4,5.6
2,F,F,3.384356749077866,3.2729733526088927,"{'J': 0.37383177570093457, 'F': 0.6261682242990654}","{'J': 0.3173828125, 'F': 0.6826171875}",6.0,7.2
3,F,F,5.354311245572996,5.225820042160713,"{'J': 0.36312300515590473, 'F': 0.6368769948440952}","{'J': 0.3665445665445665, 'F': 0.6334554334554334}",6.2,5.0
4,F,F,7.46398677341695,7.204299543399851,"{'J': 0.3886570095752517, 'F': 0.6113429904247484}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",5.8,5.8
5,F,F,9.571306894478035,9.217822909255737,"{'J': 0.3999021047479197, 'F': 0.6000978952520802}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.8,5.0
6,F,F,11.661524115618437,11.501572658637087,"{'J': 0.4881447078953801, 'F': 0.5118552921046199}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.6,5.0
7,F,F,13.788384462264432,13.667286452930842,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.0,5.0
8,F,F,15.893461464115628,15.772717939007489,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.0,5.4
9,F,F,17.95536867638995,17.87223414043265,"{'J': 0.4224180127263828, 'F': 0.5775819872736172}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",3.2,5.2
10,F,F,20.08235613015632,20.037635386092454,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",6.8,5.6
